"vectorProfile","kind","group","detail","site","count","value"
"vectorProfile","execution","diagnostics","java.util.TimSort.mergeCollapse","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","5","5"
"vectorProfile","execution","diagnostics","java.util.TimSort.mergeHi","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","283","283"
"vectorProfile","execution","diagnostics","java.util.TimSort.mergeHi","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","122","122"
"vectorProfile","execution","diagnostics","java.util.TimSort.mergeHi","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","90","90"
"vectorProfile","execution","diagnostics","java.util.TimSort.mergeLo","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","285","285"
"vectorProfile","execution","diagnostics","java.util.TimSort.mergeLo","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","114","114"
"vectorProfile","execution","diagnostics","java.util.TimSort.mergeLo","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","149","149"
"vectorProfile","execution","diagnostics","java.util.TimSort.reverseRange","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","1","1"
"vectorProfile","execution","diagnostics","java.util.TimSort.reverseRange","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","2","2"
"vectorProfile","execution","diagnostics","java.util.TimSort.sort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","3","3"
"vectorProfile","execution","diagnostics","java.util.TimSort.sort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","3","3"
"vectorProfile","execution","diagnostics","java.util.TimSort.sort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","1","1"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.complex.Complex.createComplex","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$15:147","148","148"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.complex.Complex.multiply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$15:147","2","2"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.distribution.NormalDistribution.inverseCumulativeProbability","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:113","29","29"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.random.AbstractWell.<init>","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:103","5","5"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.special.Erf.erfInv","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:113","185","185"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.bitReversalShuffle2","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:145","44","44"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.bitReversalShuffle2","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:148","47","47"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.normalizeTransformedData","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:148","6","6"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.transform","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:145","77","77"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.transform","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:148","1","1"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.transformInPlace","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:145","277","277"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.transformInPlace","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:148","292","292"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.TransformUtils.createComplexArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:145","214","214"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.TransformUtils.createComplexArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:148","285","285"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.TransformUtils.createRealImaginaryArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:148","138","138"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.util.FastMath.log","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:113","40","40"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.util.MathArrays.copyOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:145","1","1"
"vectorProfile","execution","diagnostics","scala.Array$.copy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","24","24"
"vectorProfile","execution","diagnostics","scala.Array$.copyAs","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","2","2"
"vectorProfile","execution","diagnostics","scala.Array$.copyAs","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","2","2"
"vectorProfile","execution","diagnostics","scala.Array$.slowcopy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:38","4","4"
"vectorProfile","execution","diagnostics","scala.Array$.slowcopy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","6","6"
"vectorProfile","execution","diagnostics","scala.Array$.slowcopy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","11","11"
"vectorProfile","execution","diagnostics","scala.Array$.slowcopy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","24","24"
"vectorProfile","execution","diagnostics","scala.Option.exists","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:76","1","1"
"vectorProfile","execution","diagnostics","scala.collection.AbstractIterator.reduceLeft","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average:84","1","1"
"vectorProfile","execution","diagnostics","scala.collection.AbstractIterator.reduceLeft","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.variance:87","2","2"
"vectorProfile","execution","diagnostics","scala.collection.AbstractSeq.size","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:34","1","1"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.copyToArray$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize$$anonfun$1:121","6","6"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:62","5","5"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:70","16","16"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:73","12","12"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:147","40","40"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:150","22","22"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.ess:156","2","2"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:161","3","3"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","9","9"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.nonEmpty$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average$$anonfun$1:84","11","11"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$ArrayIterator$mcD$sp.next$mcD$sp","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:161","18","18"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$GroupedIterator.next","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:42","9","9"
"vectorProfile","execution","diagnostics","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:37","15","15"
"vectorProfile","execution","diagnostics","scala.collection.IterableOnceOps.forall$","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:72","1","1"
"vectorProfile","execution","diagnostics","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average:84","14","14"
"vectorProfile","execution","diagnostics","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.variance:87","3","3"
"vectorProfile","execution","diagnostics","scala.collection.Iterator$$anon$19.next","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:37","1","1"
"vectorProfile","execution","diagnostics","scala.collection.Iterator$$anon$9.next","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average:84","97","97"
"vectorProfile","execution","diagnostics","scala.collection.Iterator$$anon$9.next","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:161","2","2"
"vectorProfile","execution","diagnostics","scala.collection.Iterator$$anon$9.next","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:42","3","3"
"vectorProfile","execution","diagnostics","scala.collection.Iterator$$anon$9.next","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.variance:87","16","16"
"vectorProfile","execution","diagnostics","scala.collection.immutable.NewVectorIterator.<init>","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:37","2","2"
"vectorProfile","execution","diagnostics","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:38","1","1"
"vectorProfile","execution","diagnostics","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:68","1","1"
"vectorProfile","execution","diagnostics","scala.collection.mutable.ArrayBuilder.addAll","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:100","15","15"
"vectorProfile","execution","diagnostics","scala.collection.mutable.ArrayBuilder.addAll","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:39","2","2"
"vectorProfile","execution","diagnostics","scala.math.package$.min","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.ess:171","1","1"
"vectorProfile","execution","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:147","2","2"
"vectorProfile","execution","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:150","1","1"
"vectorProfile","execution","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split$$anonfun$1:90","1","1"
"vectorProfile","execution","diagnostics","scala.reflect.ClassTag$cache$.computeTag","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:63","1","1"
"vectorProfile","execution","diagnostics","scala.reflect.ManifestFactory$DoubleManifest.newArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:38","1","1"
"vectorProfile","execution","diagnostics","scala.reflect.ManifestFactory$DoubleManifest.newArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","1","1"
"vectorProfile","execution","diagnostics","scala.reflect.ManifestFactory$DoubleManifest.newArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","5","5"
"vectorProfile","execution","diagnostics","scala.reflect.ManifestFactory$IntManifest.newArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","7","7"
"vectorProfile","execution","diagnostics","scala.runtime.BoxesRunTime.boxToFloat","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:62","8","8"
"vectorProfile","execution","diagnostics","scala.runtime.BoxesRunTime.boxToFloat","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:70","21","21"
"vectorProfile","execution","diagnostics","scala.runtime.BoxesRunTime.boxToFloat","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:73","16","16"
"vectorProfile","execution","diagnostics","scala.runtime.BoxesRunTime.boxToFloat","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","16","16"
"vectorProfile","execution","diagnostics","scala.runtime.BoxesRunTime.boxToInteger","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:101","1","1"
"vectorProfile","execution","diagnostics","scala.runtime.BoxesRunTime.unboxToDouble","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","1","1"
"vectorProfile","execution","diagnostics","scala.runtime.BoxesRunTime.unboxToDouble","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","1","1"
"vectorProfile","execution","diagnostics","scala.runtime.ScalaRunTime$.array_update","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:62","1","1"
"vectorProfile","execution","diagnostics","scala.runtime.ScalaRunTime$.array_update","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:147","138","138"
"vectorProfile","execution","diagnostics","scala.runtime.ScalaRunTime$.array_update","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.ess:156","1","1"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:62","3","3"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:70","16","16"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:73","6","6"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average:84","350","350"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:42","3","3"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","11","11"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.variance:87","97","97"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcZD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:37","18","18"
"vectorProfile","execution","other","java.lang.Double.valueOf","java.lang.Double.valueOf:632","25","25"
"vectorProfile","execution","other","java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial","java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial:-1","3","3"
"vectorProfile","execution","other","java.lang.invoke.LambdaMetafactory.altMetafactory","java.lang.invoke.LambdaMetafactory.altMetafactory:484","1","1"
"vectorProfile","execution","other","java.util.Collections$EmptyList.spliterator","java.util.Collections$EmptyList.spliterator:4615","1","1"
"vectorProfile","execution","other","java.util.Objects.requireNonNull","java.util.Objects.requireNonNull:208","1","1"
"vectorProfile","execution","other","java.util.TreeMap.compare","java.util.TreeMap.compare:1569","1","1"
"vectorProfile","execution","other","java.util.concurrent.ConcurrentHashMap.computeIfAbsent","java.util.concurrent.ConcurrentHashMap.computeIfAbsent:1727","1","1"
"vectorProfile","execution","other","java.util.concurrent.FutureTask.runAndReset","java.util.concurrent.FutureTask.runAndReset:296","1","1"
"vectorProfile","execution","other","java.util.concurrent.ThreadPoolExecutor$Worker.tryAcquire","java.util.concurrent.ThreadPoolExecutor$Worker.tryAcquire:648","1","1"
"vectorProfile","execution","other","java.util.concurrent.ThreadPoolExecutor.getTask","java.util.concurrent.ThreadPoolExecutor.getTask:1062","1","1"
"vectorProfile","execution","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1128","3","3"
"vectorProfile","execution","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1129","2","2"
"vectorProfile","execution","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1134","1","1"
"vectorProfile","execution","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos:1666","3","3"
"vectorProfile","execution","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos:1667","2","2"
"vectorProfile","execution","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos:1668","1","1"
"vectorProfile","execution","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.unlinkCancelledWaiters","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.unlinkCancelledWaiters:1550","2","2"
"vectorProfile","execution","other","java.util.concurrent.locks.ReentrantLock$Sync.lock","java.util.concurrent.locks.ReentrantLock$Sync.lock:152","1","1"
"vectorProfile","execution","other","javax.management.openmbean.CompositeType.isValue","javax.management.openmbean.CompositeType.isValue:305","1","1"
"vectorProfile","execution","other","jdk.jfr.internal.PlatformRecorder.isToDisk","jdk.jfr.internal.PlatformRecorder.isToDisk:514","1","1"
"vectorProfile","execution","other","jdk.jfr.internal.PlatformRecorder.periodicTask","jdk.jfr.internal.PlatformRecorder.periodicTask:508","1","1"
"vectorProfile","execution","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:222","1","1"
"vectorProfile","execution","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:223","6","6"
"vectorProfile","execution","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:227","2","2"
"vectorProfile","execution","other","sbt.internal.GCMonitorBase.totalCollectionTimeChanged$","sbt.internal.GCMonitorBase.totalCollectionTimeChanged$:20","1","1"
"vectorProfile","execution","other","sbt.internal.classpath.ClassLoaderCache$CleanupThread.run","sbt.internal.classpath.ClassLoaderCache$CleanupThread.run:131","1","1"
"vectorProfile","execution","other","sbt.internal.classpath.ClassLoaderCache$CleanupThread.run","sbt.internal.classpath.ClassLoaderCache$CleanupThread.run:139","1","1"
"vectorProfile","execution","other","sbt.internal.classpath.ClassLoaderCache.sbt$internal$classpath$ClassLoaderCache$$clearExpiredLoaders","sbt.internal.classpath.ClassLoaderCache.sbt$internal$classpath$ClassLoaderCache$$clearExpiredLoaders:93","1","1"
"vectorProfile","execution","other","scala.collection.convert.JavaCollectionWrappers$JCollectionWrapper.<init>","scala.collection.convert.JavaCollectionWrappers$JCollectionWrapper.<init>:101","1","1"
"vectorProfile","execution","other","scala.collection.immutable.Vector3.map","scala.collection.immutable.Vector3.map:2253","1","1"
"vectorProfile","execution","other","scala.collection.immutable.Vector3.map","scala.collection.immutable.Vector3.map:2254","106","106"
"vectorProfile","execution","other","scala.collection.immutable.VectorStatics$.mapElems","scala.collection.immutable.VectorStatics$.mapElems:2254","57","57"
"vectorProfile","execution","other","scala.collection.immutable.VectorStatics$.mapElems","scala.collection.immutable.VectorStatics$.mapElems:2266","1","1"
"vectorProfile","execution","other","scala.collection.immutable.VectorStatics$.mapElemsRest","scala.collection.immutable.VectorStatics$.mapElemsRest:2254","41","41"
"vectorProfile","execution","other","scala.runtime.function.JProcedure1.apply","scala.runtime.function.JProcedure1.apply:15","48","48"
"vectorProfile","execution","other","sun.management.ManagementFactoryHelper.getGarbageCollectorMXBeans","sun.management.ManagementFactoryHelper.getGarbageCollectorMXBeans:151","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:162","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:187","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:189","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.quantile$$anonfun$1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.quantile$$anonfun$1:135","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run:103","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.uniform","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.uniform:53","8","8"
"vectorProfile","execution","sampling","com.cra.figaro.example.VectorSamplingPerformance$$$Lambda$4740.apply","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","14","14"
"vectorProfile","execution","sampling","java.lang.Double.isFinite","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.norm$$anonfun$1:56","13","13"
"vectorProfile","execution","sampling","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","4","4"
"vectorProfile","execution","sampling","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","4","4"
"vectorProfile","execution","sampling","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","5","5"
"vectorProfile","execution","sampling","java.lang.Math.atan","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.quantile$$anonfun$1:118","2","2"
"vectorProfile","execution","sampling","java.lang.Math.log1p","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.reference$1:115","4","4"
"vectorProfile","execution","sampling","java.lang.StrictMath.hypot","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.norm$$anonfun$1:56","3","3"
"vectorProfile","execution","sampling","java.lang.StringLatin1.hashCode","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","1","1"
"vectorProfile","execution","sampling","java.util.Arrays.copyOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","2","2"
"vectorProfile","execution","sampling","java.util.Random.nextGaussian","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.$anonfun$4:152","5","5"
"vectorProfile","execution","sampling","scala.collection.AbstractIterable.reduceLeft","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","19","19"
"vectorProfile","execution","sampling","scala.collection.AbstractSeq.size","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","1","1"
"vectorProfile","execution","sampling","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:84","39","39"
"vectorProfile","execution","sampling","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","7","7"
"vectorProfile","execution","sampling","scala.collection.IterableOnceOps.sum$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","1","1"
"vectorProfile","execution","sampling","scala.collection.Iterator$$anon$9.next","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","1","1"
"vectorProfile","execution","sampling","scala.collection.Iterator$$anon$9.next","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","221","221"
"vectorProfile","execution","sampling","scala.collection.SeqOps.isEmpty$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:150","3","3"
"vectorProfile","execution","sampling","scala.collection.SeqOps.isEmpty$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:161","4","4"
"vectorProfile","execution","sampling","scala.collection.immutable.NewVectorIterator.advance","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","2","2"
"vectorProfile","execution","sampling","scala.collection.immutable.NewVectorIterator.next","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:84","2","2"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.foreach","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.lengthCompare","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:150","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","43","43"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","3","3"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","2","2"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","69","69"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","33","33"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","3","3"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","54","54"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:146","7","7"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:158","2","2"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","2","2"
"vectorProfile","execution","sampling","scala.collection.immutable.VectorBuilder.advance1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run:103","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.VectorBuilder.result","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","1","1"
"vectorProfile","execution","sampling","scala.runtime.BoxesRunTime.unboxToDouble","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","14","14"
